Reference,Set,SetID,Mineral,Mineral_formula,Mineral_source,Temp,Temp_SD,Electrolyte1,Electrolyte1_val,Electrolyte1_SD,Electrolyte1_units,Electrolyte2,Electrolyte2_val,Electrolyte2_SD,Electrolyte2_units,Electrolyte3,Electrolyte3_val,Electrolyte3_SD,Electrolyte3_units,Electrolyte4,Electrolyte4_val,Electrolyte4_SD,Electrolyte4_units,Electrolyte5,Electrolyte5_val,Electrolyte5_SD,Electrolyte5_units,Electrolyte6,Electrolyte6_val,Electrolyte6_SD,Electrolyte6_units,Electrolyte7,Electrolyte7_val,Electrolyte7_SD,Electrolyte7_units,pH,pH_SD,Sorbent,Sorbent_val,Sorbent_SD,Sorbent_units,Aq_val,Aq_SD,Aq_units,Sorbed_val,Sorbed_SD,Sorbed_units,SurfCharge_val,SurfCharge_SD,SurfCharge_units,Mineral_val,Mineral_SD,Mineral_units,MineralSA,MineralSA_SD,MineralSA_units,Mineralsites,Mineralsites_SD,Mineralsites_units,CEC,CEC_SD,CEC_units,Gas1,Gas1_val,Gas1_SD,Gas1_units,Gas2,Gas2_val,Gas2_SD,Gas2_units,Gas3,Gas3_val,Gas3_SD,Gas3_units
pjtp01,pjtp01_f1a,18,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.0941409711467205,0.005,mol/L,N(+5),0.10920441402003211,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.966237838819346,0.1,U(+6),1.9016383931146355e-07,1.02e-08,mol/L,1.99121860344549e-07,1.01e-08,mol/L,3.49e-09,1.43e-08,mol/L,NA,NA,NA,28.99204359999568,2.86,g/L,0.2926419650635706,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1a,19,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09908689012512992,0.005,mol/L,N(+5),0.09533089100716437,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.331369882371897,0.1,U(+6),2.0572006385075236e-07,1.02e-08,mol/L,1.9492355580975869e-07,1.02e-08,mol/L,4.39e-09,1.44e-08,mol/L,NA,NA,NA,31.547022234457984,2.86,g/L,0.2991221456827405,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1a,20,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09364469983499304,0.005,mol/L,N(+5),0.10028438750109969,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.192954969550518,0.1,U(+6),2.0479299615911256e-07,1.02e-08,mol/L,1.84244542773683e-07,1.01e-08,mol/L,4.02e-09,1.43e-08,mol/L,NA,NA,NA,26.887881985483236,2.86,g/L,0.33033105999870566,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,1,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09723506883928461,0.005,mol/L,N(+5),0.10124838160751204,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8366652573592055,0.1,U(+6),2.048137718038217e-07,1.02e-08,mol/L,2.1149883987009218e-07,1.02e-08,mol/L,1.46e-09,1.44e-08,mol/L,NA,NA,NA,29.28753400987667,2.86,g/L,0.3482260813578162,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,2,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10414351647485293,0.005,mol/L,N(+5),0.09605168847978122,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.530148305030573,0.1,U(+6),1.841297023374291e-07,1.02e-08,mol/L,2.0785878320849217e-07,1.01e-08,mol/L,2.49e-09,1.44e-08,mol/L,NA,NA,NA,33.96513578464445,2.86,g/L,0.2991429921531927,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,3,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10340554780913541,0.005,mol/L,N(+5),0.09915833745717968,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7027954152047853,0.1,U(+6),2.1408882069423235e-07,1.02e-08,mol/L,2.1244821686351114e-07,1.02e-08,mol/L,5.11e-09,1.45e-08,mol/L,NA,NA,NA,31.674046048106284,2.86,g/L,0.3192010714941188,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,4,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10301870097087004,0.005,mol/L,N(+5),0.09573764165294656,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.082310942644316,0.1,U(+6),1.9373516561868358e-07,1.02e-08,mol/L,2.0928085495825267e-07,1.05e-08,mol/L,8.41e-09,1.47e-08,mol/L,NA,NA,NA,28.68433638122954,2.86,g/L,0.323680861677434,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,5,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09391878196142928,0.005,mol/L,N(+5),0.0977212518845716,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.180073196236854,0.1,U(+6),2.03635713754717e-07,1.02e-08,mol/L,2.2357058321021664e-07,1.03e-08,mol/L,5.35e-09,1.45e-08,mol/L,NA,NA,NA,24.49476136394366,2.86,g/L,0.2672224178828093,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,6,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.11093102376323198,0.005,mol/L,N(+5),0.09563460621268992,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.185286954714763,0.1,U(+6),2.0024855177782453e-07,1.02e-08,mol/L,1.8162268368481325e-07,1.18e-08,mol/L,1.61e-08,1.56e-08,mol/L,NA,NA,NA,29.013693972679608,2.86,g/L,0.32408079290290803,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,7,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10014503766581176,0.005,mol/L,N(+5),0.11308111479821922,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.037670448943689,0.1,U(+6),1.8792594514059423e-07,1.02e-08,mol/L,2.001353237580287e-07,1.03e-08,mol/L,6.38e-09,1.45e-08,mol/L,NA,NA,NA,24.713476228329373,2.86,g/L,0.27467436155019503,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,8,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09447919095344344,0.005,mol/L,N(+5),0.09955721256985145,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.352197149699889,0.1,U(+6),1.9546704556893405e-07,1.02e-08,mol/L,1.411140596416042e-07,2.11e-08,mol/L,7.58e-08,2.34e-08,mol/L,NA,NA,NA,26.759526933426624,2.86,g/L,0.2868661457361277,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,9,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.0938047261416779,0.005,mol/L,N(+5),0.09637439430935724,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.528443774740413,0.1,U(+6),2.1909827167792951e-07,1.02e-08,mol/L,6.251993127712027e-08,1.77e-08,mol/L,1.33e-07,2.05e-08,mol/L,NA,NA,NA,30.71537849798391,2.86,g/L,0.3489022224364007,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,10,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.0912419819255014,0.005,mol/L,N(+5),0.09902701007686125,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.937126326073441,0.1,U(+6),1.9292057678359993e-07,1.02e-08,mol/L,1.8248812184879744e-08,1.4e-08,mol/L,1.54e-07,1.73e-08,mol/L,NA,NA,NA,30.304582409461325,2.86,g/L,0.297439847461931,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,11,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10438114033391413,0.005,mol/L,N(+5),0.09302931158325892,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.365284554646326,0.1,U(+6),1.9503878624497947e-07,1.02e-08,mol/L,2.8420643651033244e-08,1.22e-08,mol/L,1.62e-07,1.59e-08,mol/L,NA,NA,NA,21.72044170740489,2.86,g/L,0.25162817972915547,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,12,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10864118073696628,0.005,mol/L,N(+5),0.09878273518596743,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.519286803248404,0.1,U(+6),1.9093332382187749e-07,1.02e-08,mol/L,7.247433652151224e-08,1.43e-08,mol/L,1.52e-07,1.75e-08,mol/L,NA,NA,NA,31.158996625350877,2.86,g/L,0.2889251476512392,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,13,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10145702602910298,0.005,mol/L,N(+5),0.09654716836195323,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8172393343288915,0.1,U(+6),2.1055892370713244e-07,1.02e-08,mol/L,6.743214905505933e-08,1.41e-08,mol/L,1.53e-07,1.74e-08,mol/L,NA,NA,NA,31.916747583293457,2.86,g/L,0.31064566743139144,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,14,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09120728625297161,0.005,mol/L,N(+5),0.10625082733741313,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.923974494116897,0.1,U(+6),1.7645463176198905e-07,1.02e-08,mol/L,6.365104671485143e-08,1.51e-08,mol/L,1.48e-07,1.82e-08,mol/L,NA,NA,NA,33.37469481576599,2.86,g/L,0.3421051617492163,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,15,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09408379004602584,0.005,mol/L,N(+5),0.09727462878575634,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.112143176693234,0.1,U(+6),2.0727038472306337e-07,1.02e-08,mol/L,6.240470208456302e-08,1.49e-08,mol/L,1.49e-07,1.81e-08,mol/L,NA,NA,NA,30.238417918703806,2.86,g/L,0.2763984524754376,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,16,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10845866327385834,0.005,mol/L,N(+5),0.09571466214199807,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.415251926787021,0.1,U(+6),1.9876801020839812e-07,1.02e-08,mol/L,7.935595060950461e-08,1.68e-08,mol/L,1.39e-07,1.96e-08,mol/L,NA,NA,NA,32.42045464003353,2.86,g/L,0.277688302253065,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,17,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10745256036159863,0.005,mol/L,N(+5),0.10178276971905054,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.563099379459002,0.1,U(+6),2.0452281158927618e-07,1.02e-08,mol/L,7.743553725277613e-08,1.96e-08,mol/L,1.2e-07,2.21e-08,mol/L,NA,NA,NA,29.75529283788207,2.86,g/L,0.35098779089531423,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,18,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09236121069885574,0.005,mol/L,N(+5),0.10395516271083949,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.819330265782294,0.1,U(+6),1.9400818138255927e-07,1.02e-08,mol/L,5.066540002050884e-08,1.43e-08,mol/L,1.52e-07,1.75e-08,mol/L,NA,NA,NA,24.74084671402185,2.86,g/L,0.2695220543093999,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,19,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.0948734346878764,0.005,mol/L,N(+5),0.10205487412206699,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.406757132374766,0.1,U(+6),2.205720170266958e-07,1.02e-08,mol/L,8.025384738154161e-08,1.61e-08,mol/L,1.43e-07,1.9e-08,mol/L,NA,NA,NA,25.509818224128853,2.86,g/L,0.31190634817945045,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,20,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.1072525637932858,0.005,mol/L,N(+5),0.09833255715719619,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.788841173286798,0.1,U(+6),1.9042973840048914e-07,1.02e-08,mol/L,6.147335181587266e-08,1.59e-08,mol/L,1.44e-07,1.89e-08,mol/L,NA,NA,NA,28.62881127646416,2.86,g/L,0.2860027554585166,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
pjtp01,pjtp01_f1b,21,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10451651386766339,0.005,mol/L,N(+5),0.10002197171115325,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.322720254690436,0.1,U(+6),2.0011535629643706e-07,1.02e-08,mol/L,5.1409852026721257e-08,1.48e-08,mol/L,1.5e-07,1.8e-08,mol/L,NA,NA,NA,28.68482822384262,2.86,g/L,0.3368945701444413,0.031,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003707,3.71e-05,bar
ptbp98,ptbp98_f13Ba,1,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10149927717711825,0.005,mol/L,N(+5),0.09018498879584262,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4190407932235023,0.1,U(+6),2.241880071719889e-06,1.07e-07,mol/L,2.1599596943086323e-06,1.07e-07,mol/L,5.11e-09,1.07e-07,mol/L,NA,NA,NA,2.1645486851832993,0.2,g/L,0.02135224134518248,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,2,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10225234480510811,0.005,mol/L,N(+5),0.1055888279076459,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.338995143545866,0.1,U(+6),2.4050194888725056e-06,1.07e-07,mol/L,2.351764436533761e-06,1.07e-07,mol/L,1.25e-08,1.07e-07,mol/L,NA,NA,NA,2.2328463101122087,0.2,g/L,0.03639982820550765,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,3,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.1044540841092199,0.005,mol/L,N(+5),0.09959056220395356,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.827251796524014,0.1,U(+6),2.129593024391751e-06,1.07e-07,mol/L,2.191237760568533e-06,1.07e-07,mol/L,7.79e-09,1.07e-07,mol/L,NA,NA,NA,2.210728286092695,0.2,g/L,0.022261486560136757,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,4,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10097189189602497,0.005,mol/L,N(+5),0.09508736035487775,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3406714781554525,0.1,U(+6),2.169067945730452e-06,1.07e-07,mol/L,2.306556698596998e-06,1.07e-07,mol/L,4.74e-09,1.07e-07,mol/L,NA,NA,NA,2.0002663691941573,0.2,g/L,0.032657096159058346,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,5,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10607015437568702,0.005,mol/L,N(+5),0.09546619305316531,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.338997187398652,0.1,U(+6),2.0145937357124517e-06,1.07e-07,mol/L,2.1902476223416973e-06,1.07e-07,mol/L,8.07e-09,1.07e-07,mol/L,NA,NA,NA,2.3768477796361993,0.2,g/L,0.027993120684652876,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,6,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.08767538613398149,0.005,mol/L,N(+5),0.10117601528567657,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.499142864955192,0.1,U(+6),2.2626928154325986e-06,1.07e-07,mol/L,1.8899708689604224e-06,1.07e-07,mol/L,7.13e-09,1.07e-07,mol/L,NA,NA,NA,2.157965678791907,0.2,g/L,0.03934275475456703,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,7,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10922327505406118,0.005,mol/L,N(+5),0.08948024906349883,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7103726900515905,0.1,U(+6),1.9501777626372445e-06,1.07e-07,mol/L,2.080749302846826e-06,1.07e-07,mol/L,1.89e-08,1.07e-07,mol/L,NA,NA,NA,1.9450471158675193,0.2,g/L,0.028198776715382876,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,8,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10029120811858565,0.005,mol/L,N(+5),0.11229536866443128,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.851482627688991,0.1,U(+6),2.1453137248572717e-06,1.07e-07,mol/L,2.2315144226643027e-06,1.07e-07,mol/L,2.19e-08,1.07e-07,mol/L,NA,NA,NA,2.2398800057708823,0.2,g/L,0.02190807816210637,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,9,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09512749571731773,0.005,mol/L,N(+5),0.10099122160631105,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.030740351784489,0.1,U(+6),2.1555476029655337e-06,1.07e-07,mol/L,2.2897943195875507e-06,1.07e-07,mol/L,2.87e-08,1.07e-07,mol/L,NA,NA,NA,2.2845829220088336,0.2,g/L,0.02574101847020646,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,10,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.0942228263921582,0.005,mol/L,N(+5),0.0996827107579723,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4109893750131635,0.1,U(+6),2.094714496109756e-06,1.07e-07,mol/L,2.0639098290318195e-06,1.07e-07,mol/L,4.39e-08,1.07e-07,mol/L,NA,NA,NA,2.436272487755706,0.2,g/L,0.017575721358163564,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,11,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.10294547611757625,0.005,mol/L,N(+5),0.09977765477706235,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5682096814539825,0.1,U(+6),2.127947963850742e-06,1.07e-07,mol/L,1.9935396269475796e-06,1.07e-07,mol/L,4.96e-08,1.07e-07,mol/L,NA,NA,NA,1.8803633806701785,0.2,g/L,0.030596265216992366,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,12,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09588883685224667,0.005,mol/L,N(+5),0.10084315845474175,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.408799159238452,0.1,U(+6),2.2799506979210835e-06,1.07e-07,mol/L,1.949550338555364e-06,1.07e-07,mol/L,9.55e-08,1.07e-07,mol/L,NA,NA,NA,1.8838996939823458,0.2,g/L,0.03070622633486562,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
ptbp98,ptbp98_f13Ba,13,quartz,SiO2,Wedron #510,NA,NA,Na(+1),0.09942993380275277,0.005,mol/L,N(+5),0.09479015837719484,0.005,mol/L,F(-1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6650949103597155,0.1,U(+6),2.029698674684778e-06,1.07e-07,mol/L,2.059031906517315e-06,1.07e-07,mol/L,9.74e-08,1.07e-07,mol/L,NA,NA,NA,2.3122864797776845,0.2,g/L,0.015651669351080803,0.01,m2/g,2.31,0.231,sites/nm2,NA,NA,NA,N2(g),0.8,0.08,bar,O2(g),0.2,0.02,bar,CO2(g),0.0003659,3.66e-05,bar
